"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2025-06-30","11:00:00",6182.82,"1 Jun 30 6180 P STO 9.45 | 1 Jun 30 6195 C STO 5.85 | 1 Jun 30 6155 P BTO 3.10 | 1 Jun 30 6215 C BTO 1.50",1060,6204.95,"2025-06-30","16:00:00",995,"Expired",57.88,5.460377358490566,1,533179.2,1440,"h 17:00 17:30 IC -LUN-MAR-VEN",7.12,0,3.326,107.5,17.36,16.62,20.29,-10.54,36.32,-66.51
"2025-06-30","09:32:00",6190.5,"1 Jun 30 6160 P STO 3.70 | 1 Jun 30 6215 C STO 3.45 | 1 Jun 30 6140 P BTO 1.65 | 1 Jun 30 6235 C BTO 0.80",460,6204.95,"2025-06-30","16:00:00",0,"Expired",452.88,98.45217391304347,1,533632.08,1540,"h 15:32 IC Mark d20 w20 V.2 Sma5 Gap Up",7.12,0,2.918,1,17.11,16.62,20.29,-2.86,100,-9.78
"2025-06-27","13:45:00",6171.25,"1 Jun 27 6165 P STO 3.85 | 1 Jun 27 6180 C STO 2.80 | 1 Jun 27 6155 P BTO 2.00 | 1 Jun 27 6190 C BTO 0.70",385,6173.07,"2025-06-27","16:00:00",0,"Expired",377.88,98.15064935064936,1,532442.64,615,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.463,1,16.55,16.28,9.68,20.55,100,-145.45
"2025-06-27","13:15:00",6182.66,"2 Jun 27 6175 P STO 2.45 | 2 Jun 27 6170 P BTO 1.55",80,6173.07,"2025-06-27","16:00:00",193,"Expired",-232.6,-145.375,2,532210.04,840,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.581,50,16.41,16.28,9.68,31.96,0,-525
"2025-06-27","10:15:00",6175.35,"1 Jun 27 6175 C BTO 8.90 | 1 Jun 27 6245 C BTO 0.15 | 2 Jun 27 6210 C STO 0.55",-805,6163.35,"2025-06-27","13:47:00",-225,"Stop Loss",-590.24,-73.32173913043478,1,532064.76,805,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.122,0.062,16.41,16.79,9.68,24.65,69.57,-70.81
"2025-06-27","10:05:00",6174.79,"4 Jun 27 6090 P BTO 0.55",-110,6173.07,"2025-06-27","16:00:00",0,"Expired",-226.8,-103.0909090909091,2,533121.44,220,"h 16:05//Put Lottery ticket- sma200 abv - Vix max 20- VIX max move up 1% - Move up - 1$ - MULTI - V2",6.8,0,0,0,16.3,16.28,9.68,24.09,81.82,-100
"2025-06-27","09:32:00",6157.47,"1 Jun 27 6150 P BTO 7.50 | 1 Jun 27 6165 C BTO 6.30 | 1 Jun 27 6135 P STO 3.80 | 1 Jun 27 6180 C STO 2.10",-800,6173.07,"2025-06-27","16:00:00",-807,"Expired",-0.12,-0.015,1,533121.32,800,"h 15:32Mark RIC d40/40 w15",7.12,0,0.428,0.014,16.28,16.28,9.68,6.77,61.25,-83.12
"2025-06-26","14:15:00",6141.96,"2 Jun 26 6135 P STO 1.60 | 2 Jun 26 6130 P BTO 0.85",65,6141.02,"2025-06-26","16:00:00",0,"Expired",123.4,94.92307692307693,2,530397.76,870,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.882,1,16.27,16.43,19.93,29.87,100,-138.46
"2025-06-26","13:45:00",6139.04,"1 Jun 26 6135 P STO 2.65 | 1 Jun 26 6145 C STO 2.05 | 1 Jun 26 6125 P BTO 0.90 | 1 Jun 26 6155 C BTO 0.55",315,6141.02,"2025-06-26","16:00:00",0,"Expired",307.88,97.73968253968253,1,530705.64,685,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,3.241,1,16.42,16.43,19.93,26.95,100,-20.63
"2025-06-26","13:15:00",6134.68,"2 Jun 26 6130 P STO 3.15 | 2 Jun 26 6125 P BTO 2.00",105,6141.02,"2025-06-26","16:00:00",0,"Expired",203.4,96.85714285714286,2,530909.04,790,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.575,1,16.37,16.43,19.93,22.59,100,-14.29
"2025-06-26","10:16:00",6118.07,"1 Jun 26 6120 C BTO 7.75 | 1 Jun 26 6190 C BTO 0.10 | 2 Jun 26 6155 C STO 0.40",-715,6141.02,"2025-06-26","16:00:00",-2102,"Expired",1379.88,192.9902097902098,1,532288.92,715,"ORB 70/35 3% Monday-Friday No SL",7.12,0,0.102,0.005,16.45,16.43,19.93,5.98,244.76,-3.5
"2025-06-26","10:05:00",6118.51,"4 Jun 26 6035 P BTO 0.55",-110,6141.02,"2025-06-26","16:00:00",0,"Expired",-226.8,-103.0909090909091,2,532062.12,220,"h 16:05//Put Lottery ticket- sma200 abv - Vix max 20- VIX max move up 1% - Move up - 1$ - MULTI - V2",6.8,0,0,0,16.5,16.43,19.93,6.42,0,-100
"2025-06-26","09:32:00",6115.89,"1 Jun 26 6110 P BTO 7.45 | 1 Jun 26 6120 C BTO 7.65 | 1 Jun 26 6095 P STO 3.65 | 1 Jun 26 6135 C STO 2.55",-900,6141.02,"2025-06-26","16:00:00",-1500,"Expired",592.88,65.87555555555555,1,532655,900,"h 15:32Mark RIC d40/40 w15",7.12,0,0.411,0.296,16.57,16.43,19.93,3.8,66.67,-6.67
"2025-06-25","13:45:00",6085.04,"1 Jun 25 6080 P STO 4.10 | 1 Jun 25 6095 C STO 2.10 | 1 Jun 25 6070 P BTO 1.85 | 1 Jun 25 6105 C BTO 0.55",370,6092.16,"2025-06-25","16:00:00",0,"Expired",362.88,98.07567567567568,1,530817.48,630,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.583,1,17.35,16.69,12.05,-19.19,100,-9.46
"2025-06-25","09:32:00",6103.2,"1 Jun 25 6095 P BTO 6.80 | 1 Jun 25 6110 C BTO 7.80 | 1 Jun 25 6080 P STO 3.45 | 1 Jun 25 6125 C STO 3.05",-820,6092.16,"2025-06-25","16:00:00",-284,"Expired",-543.12,-66.23414634146341,1,530274.36,820,"h 15:32Mark RIC d40/40 w15",7.12,0,0.445,0.036,17.06,16.69,12.05,-1.03,8.54,-70.12
"2025-06-24","14:15:00",6093.48,"2 Jun 24 6085 P STO 1.95 | 2 Jun 24 6080 P BTO 1.20",65,6092.18,"2025-06-24","16:00:00",0,"Expired",123.4,94.92307692307693,2,528954.56,870,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.625,1,17.66,17.54,36.04,32.27,100,-7.69
"2025-06-24","13:45:00",6092.49,"1 Jun 24 6085 P STO 2.85 | 1 Jun 24 6100 C STO 2.20 | 1 Jun 24 6075 P BTO 1.50 | 1 Jun 24 6110 C BTO 0.65",280,6092.18,"2025-06-24","16:00:00",0,"Expired",272.88,97.45714285714286,1,529227.44,720,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.349,1,17.64,17.54,36.04,31.28,100,-26.79
"2025-06-24","13:15:00",6091.93,"2 Jun 24 6085 P STO 4.05 | 2 Jun 24 6080 P BTO 2.90",105,6092.18,"2025-06-24","16:00:00",0,"Expired",203.4,96.85714285714286,2,529983.72,790,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.397,1,17.61,17.54,36.04,30.72,100,-47.62
"2025-06-24","11:03:00",6078.76,"1 Jun 24 6080 C BTO 8.15 | 1 Jun 24 6150 C BTO 0.15 | 2 Jun 24 6115 C STO 0.50",-740,6092.18,"2025-06-24","16:00:00",-1218,"Expired",470.88,63.63243243243243,1,530454.6,740,"ORB 70/35 3% Monday-Friday No SL",7.12,0,0.12,0.008,17.79,17.54,36.04,17.55,189.86,-25
"2025-06-24","09:32:00",6069.3,"1 Jun 24 6060 P BTO 9.00 | 1 Jun 24 6075 C BTO 9.80 | 1 Jun 24 6045 P STO 5.30 | 1 Jun 24 6090 C STO 4.20",-940,6092.18,"2025-06-24","16:00:00",-1500,"Expired",552.88,58.817021276595746,1,529780.32,940,"h 15:32Mark RIC d40/40 w15",7.12,0,0.505,0.21,18.03,17.54,36.04,8.09,59.57,-13.83
"2025-06-23","14:30:00",6007.59,"1 Jun 25 5930 P STO 8.70 | 1 Jun 25 6050 C STO 9.50 | 1 Jun 27 5930 P BTO 16.95 | 1 Jun 27 6050 C BTO 20.50",-1926,6078.15,"2025-06-24","09:48:00",-1654,"Below Delta",-276,-14.330218068535824,1,528831.16,1926,"CALENDAR 2/4 21:05 - LUN",4,0,0.486,0.708,20.2,17.88,1.83,37.92,11.63,-14.07
"2025-06-20","09:32:00",6002.78,"1 Jun 20 5995 P BTO 11.60 | 1 Jun 20 6010 C BTO 12.60 | 1 Jun 20 5980 P STO 7.20 | 1 Jun 20 6025 C STO 6.70",-1040,5967.84,"2025-06-20","16:00:00",-1500,"Expired",452.88,43.54615384615384,1,529107.16,1040,"h 15:32Mark RIC d40/40 w15",7.12,0,0.574,0.451,19.42,20.59,18.8,3.11,44.23,-13.94
"2025-06-18","12:45:00",6003.29,"1 Jun 27 5800 P BTO 16.35 | 1 Jun 27 6085 C BTO 26.25 | 1 Jun 27 5780 P STO 14.60 | 1 Jun 27 6105 C STO 19.45",-855,6173.07,"2025-06-27","16:00:00",-2000,"Expired",1138.2,133.12280701754386,1,533348.24,855,"Reversal IC 9DTE",6.8,0,0.799,0.772,20.26,16.28,5.21,15.36,133.92,-60.23
"2025-06-18","10:19:00",6011.47,"1 Jun 18 6010 C BTO 17.55 | 1 Jun 18 6080 C BTO 0.65 | 2 Jun 18 6045 C STO 3.65",-1100,5991.1,"2025-06-18","14:54:00",-315,"Stop Loss",-795.24,-72.29454545454546,1,529982,1100,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.401,0.123,19.99,20.53,5.21,23.54,13.18,-70.45
"2025-06-18","09:32:00",5983.83,"1 Jun 18 5970 P BTO 14.90 | 1 Jun 18 5995 C BTO 14.20 | 1 Jun 18 5955 P STO 10.40 | 1 Jun 18 6010 C STO 8.20",-1060,5980.87,"2025-06-18","16:00:00",0,"Expired",-1067.12,-100.67169811320753,1,528914.88,1060,"h 15:32Mark RIC d40/40 w15",7.12,0,0.639,1,20.89,20.27,5.21,-4.1,17.45,-100
"2025-06-17","13:45:00",5995.85,"1 Jun 17 5985 P STO 5.50 | 1 Jun 17 6010 C STO 3.15 | 1 Jun 17 5975 P BTO 3.25 | 1 Jun 17 6020 C BTO 1.15",415,5982.72,"2025-06-17","16:00:00",228,"Expired",179.88,43.34457831325301,1,530777.24,585,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,1.966,29.5,21.06,21.46,-20.96,-16.3,74.7,-28.92
"2025-06-17","10:15:00",6022.47,"1 Jun 17 6025 C BTO 8.40 | 1 Jun 17 6095 C BTO 0.20 | 2 Jun 17 6060 C STO 0.75",-720,6011.6,"2025-06-17","12:50:00",-185,"Stop Loss",-545.24,-75.72777777777779,1,530112.36,720,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.174,0.127,19.55,20.22,-20.96,10.32,0,-72.92
"2025-06-16","14:30:00",6032.39,"1 Jun 18 5955 P STO 8.05 | 1 Jun 18 6080 C STO 9.30 | 1 Jun 20 5955 P BTO 15.70 | 1 Jun 20 6080 C BTO 17.80",-1616,5998.88,"2025-06-17","13:32:00",-2105,"Profit Target",485,30.012376237623762,1,530597.36,1616,"CALENDAR 2/4 21:05 - LUN",4,0,0.518,0.441,19.29,20.93,27.03,28.39,31.19,-1.3
"2025-06-16","09:32:00",6018.2,"1 Jun 16 6010 P BTO 10.30 | 1 Jun 16 6025 C BTO 9.70 | 1 Jun 16 5995 P STO 6.35 | 1 Jun 16 6040 C STO 4.05",-970,6033.11,"2025-06-16","16:00:00",-811,"Expired",-166.12,-17.125773195876288,1,530657.6,970,"h 15:32Mark RIC d40/40 w15",7.12,0,0.52,0.012,19.52,19.1,27.03,14.2,33.51,-70.62
"2025-06-13","12:00:00",6020.67,"1 Jun 18 5915 P STO 13.80 | 1 Jun 18 6100 C STO 10.50 | 1 Jun 20 5915 P BTO 20.50 | 1 Jun 20 6100 C BTO 17.00",-1323,5980.87,"2025-06-18","16:00:00",-1065,"Expired",-260.6,-19.697656840513986,1,528654.28,1323,"Doppio Calendar VIX O/N - VEN -18.00",2.6,0,0.648,0.009,19.06,20.27,-44.7,20.11,51.55,-31.59
"2025-06-12","14:15:00",6040.18,"2 Jun 12 6035 P STO 4.15 | 2 Jun 12 6030 P BTO 2.85",120,6045.26,"2025-06-12","16:00:00",0,"Expired",233.4,97.25,2,529735.36,760,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.456,1,17.7,17.9,-12.34,30.28,100,-54.17
"2025-06-12","13:45:00",6042.43,"1 Jun 12 6035 P STO 3.95 | 1 Jun 12 6050 C STO 3.30 | 1 Jun 12 6025 P BTO 2.20 | 1 Jun 12 6060 C BTO 1.00",395,6045.26,"2025-06-12","16:00:00",0,"Expired",387.88,98.19746835443038,1,530123.24,605,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.266,1,17.63,17.9,-12.34,32.53,100,-3.8
"2025-06-12","13:15:00",6040.35,"2 Jun 12 6035 P STO 5.60 | 2 Jun 12 6030 P BTO 4.20",130,6045.26,"2025-06-12","16:00:00",0,"Expired",253.4,97.46153846153847,2,530376.64,740,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.333,1,17.7,17.9,-12.34,30.45,100,-42.31
"2025-06-12","10:15:00",6027.68,"1 Jun 12 6030 C BTO 10.25 | 1 Jun 12 6100 C BTO 0.20 | 2 Jun 12 6065 C STO 1.05",-845,6045.26,"2025-06-12","16:00:00",-1526,"Expired",673.88,79.74911242603551,1,531050.52,845,"ORB 70/35 3% Monday-Friday No SL",7.12,0,0.201,0.007,17.69,17.9,-12.34,17.78,82.25,-30.18
"2025-06-12","10:05:00",6017.66,"4 Jun 12 5925 P BTO 0.55",-110,6045.26,"2025-06-12","16:00:00",0,"Expired",-226.8,-103.0909090909091,2,530823.72,220,"h 16:05//Put Lottery ticket- sma200 abv - Vix max 20- VIX max move up 1% - Move up - 1$ - MULTI - V2",6.8,0,0,0,17.89,17.9,-12.34,7.76,36.36,-100
"2025-06-11","13:45:00",6045.19,"1 Jun 11 6040 P STO 4.95 | 1 Jun 11 6055 C STO 3.15 | 1 Jun 11 6030 P BTO 2.55 | 1 Jun 11 6065 C BTO 1.15",430,6022.24,"2025-06-11","16:00:00",1000,"Expired",-577.12,-134.21395348837208,1,529668.08,570,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.189,2.521,16.32,17.38,10.57,-4.19,0,-134.88
"2025-06-11","10:15:00",6050.9,"1 Jun 11 6050 C BTO 11.15 | 1 Jun 11 6120 C BTO 0.20 | 2 Jun 11 6085 C STO 1.20",-905,6036.74,"2025-06-11","13:58:00",-240,"Stop Loss",-675.24,-74.61215469613259,1,530245.2,905,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.211,0.111,16.5,16.53,10.57,1.52,35.36,-72.38
"2025-06-11","09:32:00",6039.85,"1 Jun 11 6030 P BTO 10.55 | 1 Jun 11 6050 C BTO 9.45 | 1 Jun 11 6015 P STO 6.15 | 1 Jun 11 6065 C STO 4.60",-935,6022.24,"2025-06-11","16:00:00",-776,"Expired",-166.12,-17.766844919786095,1,529501.96,935,"h 15:32Mark RIC d40/40 w15",7.12,0,0.538,0.014,16.63,17.38,10.57,-9.53,35.29,-47.59
"2025-06-10","13:45:00",6025.47,"1 Jun 10 6020 P STO 3.75 | 1 Jun 10 6035 C STO 2.30 | 1 Jun 10 6010 P BTO 1.65 | 1 Jun 10 6045 C BTO 0.70",360,6038.81,"2025-06-10","16:00:00",381,"Expired",-28.12,-7.811111111111112,1,528640.28,640,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.574,40.5,16.91,16.73,4.03,15.56,81.94,-66.67
"2025-06-10","13:15:00",6034.15,"2 Jun 10 6030 P STO 5.35 | 2 Jun 10 6025 P BTO 3.70",155,6038.81,"2025-06-10","16:00:00",0,"Expired",303.4,97.87096774193547,2,528943.68,690,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.446,1,16.88,16.73,4.03,24.24,100,-151.61
"2025-06-10","10:24:00",6020.55,"1 Jun 10 6020 C BTO 10.60 | 1 Jun 10 6090 C BTO 0.30 | 2 Jun 10 6055 C STO 1.10",-880,6038.81,"2025-06-10","16:00:00",-1881,"Expired",993.88,112.94090909090909,1,529937.56,880,"ORB 70/35 3% Monday-Friday No SL",7.12,0,0.202,0.005,17.05,16.73,4.03,10.64,116.48,-56.82
"2025-06-10","09:32:00",6012.77,"1 Jun 10 6005 P BTO 9.80 | 1 Jun 10 6020 C BTO 9.75 | 1 Jun 10 5990 P STO 5.40 | 1 Jun 10 6035 C STO 4.55",-970,6038.81,"2025-06-10","16:00:00",-1500,"Expired",522.88,53.90515463917526,1,530460.44,970,"h 15:32Mark RIC d40/40 w15",7.12,0,0.509,0.222,17.17,16.73,4.03,2.86,54.64,-51.55
"2025-06-09","14:30:00",6019.43,"1 Jun 11 5950 P STO 7.80 | 1 Jun 11 6065 C STO 10.40 | 1 Jun 13 5950 P BTO 14.40 | 1 Jun 13 6065 C BTO 19.10",-1531,6053.43,"2025-06-11","10:21:00",-1995,"Profit Target",460,30.045721750489875,1,530920.44,1531,"CALENDAR 2/4 21:05 - LUN",4,0,0.543,0.214,16.9,16.49,4.27,14.8,30.63,-0.07
"2025-06-09","09:32:00",6001.51,"1 Jun 9 5970 P STO 5.05 | 1 Jun 9 6030 C STO 3.55 | 1 Jun 9 5950 P BTO 2.30 | 1 Jun 9 6050 C BTO 0.95",525,6005.88,"2025-06-09","16:00:00",0,"Expired",517.88,98.64380952380952,1,528668.4,1475,"h 15:32 IC Mark d20 w20 V.2 Sma5 Gap Up",7.12,0,2.646,1,17.53,17.13,4.27,-3.12,100,0
"2025-06-06","14:15:00",6006.68,"2 Jun 6 6000 P STO 4.00 | 2 Jun 6 5995 P BTO 2.75",115,6000.36,"2025-06-06","16:00:00",0,"Expired",223.4,97.1304347826087,2,529424.44,770,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.455,5,16.68,16.82,47.76,19.62,100,-56.52
"2025-06-06","10:05:00",6006.49,"4 Jun 6 5870 P BTO 0.55",-110,6000.36,"2025-06-06","16:00:00",0,"Expired",-226.8,-103.0909090909091,2,529197.64,220,"h 16:05//Put Lottery ticket- sma200 abv - Vix max 20- VIX max move up 1% - Move up - 1$ - MULTI - V2",6.8,0,0,0,17.3,16.82,47.76,19.43,0,-100
"2025-06-06","09:32:00",5997.9,"1 Jun 6 5990 P BTO 11.20 | 1 Jun 6 6005 C BTO 11.10 | 1 Jun 6 5975 P STO 6.70 | 1 Jun 6 6020 C STO 5.30",-1040,6000.36,"2025-06-06","16:00:00",0,"Expired",-1047.12,-100.68461538461537,1,528150.52,1040,"h 15:32Mark RIC d40/40 w15",7.12,0,0.538,1,17.07,16.82,47.76,10.84,9.62,-100
"2025-06-05","13:45:00",5978.52,"1 Jun 5 5970 P STO 3.75 | 1 Jun 5 5985 C STO 3.85 | 1 Jun 5 5960 P BTO 1.80 | 1 Jun 5 5995 C BTO 1.40",430,5939.3,"2025-06-05","16:00:00",1000,"Expired",-577.12,-134.21395348837208,1,528693.16,570,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.375,1.477,17.17,18.57,14.86,-7.15,0,-134.88
"2025-06-05","11:18:00",5991.13,"1 Jun 5 5990 C BTO 11.80 | 1 Jun 5 6060 C BTO 0.25 | 2 Jun 5 6025 C STO 1.55",-905,5971.82,"2025-06-05","12:46:00",-205,"Stop Loss",-710.24,-78.47955801104972,1,529270.28,905,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.257,0.167,17.13,17.43,14.86,5.46,33.7,-76.24
"2025-06-05","09:32:00",5977.64,"1 Jun 5 5965 P BTO 12.50 | 1 Jun 5 5990 C BTO 12.90 | 1 Jun 5 5950 P STO 8.15 | 1 Jun 5 6005 C STO 7.50",-985,5939.3,"2025-06-05","16:00:00",-1500,"Expired",507.88,51.56142131979695,1,529201.04,985,"h 15:32Mark RIC d40/40 w15",7.12,0,0.616,0.403,17.63,18.57,14.86,-8.03,52.28,-65.99
"2025-06-04","13:45:00",5984.13,"1 Jun 4 5980 P STO 4.50 | 1 Jun 4 5990 C STO 3.65 | 1 Jun 4 5970 P BTO 2.00 | 1 Jun 4 6000 C BTO 1.25",480,5970.81,"2025-06-04","16:00:00",919,"Expired",-446.12,-92.94166666666666,1,530528.64,520,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.508,85.5,17.58,17.57,8.57,5.19,46.88,-91.46
"2025-06-04","09:32:00",5983.17,"1 Jun 4 5975 P BTO 10.50 | 1 Jun 4 5990 C BTO 10.15 | 1 Jun 4 5960 P STO 6.30 | 1 Jun 4 6005 C STO 4.85",-960,5970.81,"2025-06-04","16:00:00",-419,"Expired",-548.12,-57.09583333333333,1,529980.52,960,"h 15:32Mark RIC d40/40 w15",7.12,0,0.54,0.032,17.53,17.57,8.57,4.23,1.04,-84.38
"2025-06-03","14:15:00",5962.08,"2 Jun 3 5955 P STO 4.10 | 2 Jun 3 5950 P BTO 2.85",115,5970.37,"2025-06-03","16:00:00",0,"Expired",223.4,97.1304347826087,2,526937.32,770,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.439,1,17.95,17.68,2.62,23.52,100,-26.09
"2025-06-03","13:45:00",5977.75,"1 Jun 3 5970 P STO 3.20 | 1 Jun 3 5985 C STO 2.95 | 1 Jun 3 5960 P BTO 1.50 | 1 Jun 3 5995 C BTO 1.00",355,5970.37,"2025-06-03","16:00:00",0,"Expired",347.88,97.9943661971831,1,527285.2,645,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.46,2.5,17.82,17.68,2.62,39.19,100,-70.42
"2025-06-03","13:15:00",5978.19,"2 Jun 3 5970 P STO 3.65 | 2 Jun 3 5965 P BTO 2.60",95,5970.37,"2025-06-03","16:00:00",0,"Expired",183.4,96.52631578947368,2,527468.6,810,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.404,4,17.84,17.68,2.62,39.63,100,-231.58
"2025-06-03","10:16:00",5942.17,"1 Jun 3 5940 C BTO 12.90 | 1 Jun 3 6010 C BTO 0.30 | 2 Jun 3 5975 C STO 1.70",-990,5970.37,"2025-06-03","16:00:00",-3037,"Expired",2039.88,206.0484848484849,1,529508.48,990,"ORB 70/35 3% Monday-Friday No SL",7.12,0,0.258,0.003,18.29,17.68,2.62,3.61,232.83,-1.01
"2025-06-03","09:32:00",5937.26,"1 Jun 3 5930 P BTO 10.45 | 1 Jun 3 5945 C BTO 10.55 | 1 Jun 3 5915 P STO 6.10 | 1 Jun 3 5960 C STO 5.10",-990,5970.37,"2025-06-03","16:00:00",-1500,"Expired",502.88,50.795959595959594,1,530011.36,990,"h 15:32Mark RIC d40/40 w15",7.12,0,0.533,0.412,18.31,17.68,2.62,-1.3,51.52,-11.11
"2025-06-02","14:30:00",5925.29,"1 Jun 4 5850 P STO 7.70 | 1 Jun 4 5970 C STO 10.40 | 1 Jun 6 5850 P BTO 19.60 | 1 Jun 6 5970 C BTO 25.25",-2676,5988.05,"2025-06-04","09:37:00",-2599,"Below Delta",-81,-3.0269058295964126,1,529930.36,2676,"CALENDAR 2/4 21:05 - LUN",4,0,0.404,0.487,18.62,17.55,-15.01,28.61,10.99,-3.21
"2025-05-30","12:00:00",5891.21,"1 Jun 4 5795 P STO 12.70 | 1 Jun 4 5975 C STO 9.90 | 1 Jun 6 5795 P BTO 23.00 | 1 Jun 6 5975 C BTO 20.00",-2043,5970.81,"2025-06-04","16:00:00",-3090,"Expired",1044.4,51.12090063631914,1,530974.76,2043,"Doppio Calendar VIX O/N - VEN -18.00",2.6,0,0.526,0.003,19.27,17.57,-8.5,-12.46,59.32,-12.63
"2025-05-30","11:12:00",5895.78,"1 May 30 5890 P STO 12.25 | 1 May 30 5915 C STO 6.65 | 1 May 30 5865 P BTO 5.15 | 1 May 30 5935 C BTO 2.55",1110,5911.69,"2025-05-30","16:00:00",0,"Expired",1102.88,99.35855855855856,1,526713.92,1390,"h 17:00 17:30 IC -LUN-MAR-VEN",7.12,0,2.455,2,19.29,18.69,-8.5,-7.89,100,-78.83
"2025-05-30","10:16:00",5903.75,"1 May 30 5905 C BTO 15.55 | 1 May 30 5975 C BTO 0.75 | 2 May 30 5940 C STO 3.80",-880,5873.19,"2025-05-30","12:28:00",-240,"Stop Loss",-650.24,-73.89090909090909,1,525611.04,880,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.466,0.337,19.16,19.78,-8.5,0.08,15.34,-71.59
"2025-05-29","13:45:00",5903.93,"1 May 29 5895 P STO 6.15 | 1 May 29 5915 C STO 4.95 | 1 May 29 5885 P BTO 3.55 | 1 May 29 5925 C BTO 2.50",495,5912.17,"2025-05-29","16:00:00",0,"Expired",487.88,98.56161616161616,1,526535.4,505,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,1.835,1,19.04,18.97,51.41,-36.03,100,-12.12
"2025-05-29","09:32:00",5931.2,"1 May 29 5920 P BTO 15.70 | 1 May 29 5945 C BTO 13.75 | 1 May 29 5905 P STO 10.55 | 1 May 29 5960 C STO 8.50",-1050,5912.17,"2025-05-29","16:00:00",-783,"Expired",-274.12,-26.106666666666666,1,526261.28,1050,"h 15:32Mark RIC d40/40 w15",7.12,0,0.647,0.017,18.98,18.97,51.41,-8.76,24.29,-37.14
"2025-05-28","13:45:00",5908.38,"1 May 28 5900 P STO 3.65 | 1 May 28 5915 C STO 3.85 | 1 May 28 5890 P BTO 1.70 | 1 May 28 5925 C BTO 1.55",415,5888.55,"2025-05-28","16:00:00",1000,"Expired",-592.12,-142.67951807228917,1,525910.24,585,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.308,14,19.01,19.3,4,-17.16,37.35,-140.96
"2025-05-28","09:32:00",5927.82,"1 May 28 5895 P STO 4.40 | 1 May 28 5955 C STO 4.10 | 1 May 28 5875 P BTO 2.10 | 1 May 28 5975 C BTO 1.35",495,5888.55,"2025-05-28","16:00:00",645,"Expired",-157.12,-31.741414141414143,1,526047.52,1505,"h 15:32 IC Mark d20 w20 V.2 Sma5 Gap Up",7.12,0,2.464,58.5,19.05,19.3,4,2.28,91.92,-76.77
"2025-05-27","14:15:00",5922.77,"2 May 27 5915 P STO 3.05 | 2 May 27 5910 P BTO 1.95",100,5921.54,"2025-05-27","16:00:00",0,"Expired",193.4,96.7,2,522814.32,800,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.564,1,19.18,18.97,51.25,68.7,100,-155
